,Date,Open*,High,Low,Close**,Volume,Market Cap
1149,"Oct 25, 2016",654.0,664.42,653.7,657.59,"90,378,800","10,482,565,592"
1150,"Oct 24, 2016",657.16,657.25,652.59,653.76,"62,218,200","10,420,469,172"
1151,"Oct 23, 2016",657.62,661.13,653.89,657.07,"54,474,600","10,472,100,602"
1152,"Oct 22, 2016",633.14,658.2,632.85,657.29,"78,556,496","10,474,463,658"
1153,"Oct 21, 2016",630.83,634.09,630.69,632.83,"55,951,000","10,083,501,603"
1154,"Oct 20, 2016",630.66,631.92,628.26,630.86,"56,957,300","10,050,854,099"
1155,"Oct 19, 2016",638.13,638.87,628.01,630.52,"69,381,696","10,044,471,117"
1156,"Oct 18, 2016",639.41,640.74,636.0,637.96,"65,546,700","10,162,029,114"
1157,"Oct 17, 2016",641.82,642.33,638.66,639.19,"58,063,600","10,180,488,274"
1158,"Oct 16, 2016",639.08,642.9,638.9,641.63,"40,298,100","10,218,348,388"
1159,"Oct 15, 2016",640.31,642.1,637.39,638.65,"39,035,400","10,169,814,232"
1160,"Oct 14, 2016",637.01,641.28,637.01,640.38,"58,144,600","10,196,303,437"
1161,"Oct 13, 2016",636.03,638.83,635.03,636.79,"61,620,700","10,138,078,870"
1162,"Oct 12, 2016",640.87,641.34,635.97,636.19,"92,370,200","10,127,644,784"
1163,"Oct 11, 2016",619.24,642.08,618.5,641.07,"103,590,000","10,204,214,839"
1164,"Oct 10, 2016",616.82,621.32,616.2,618.99,"67,481,104","9,851,764,897"
1165,"Oct 09, 2016",619.17,619.2,616.61,616.75,"39,243,400","9,815,156,618"
1166,"Oct 08, 2016",617.34,619.85,617.34,619.11,"42,345,900","9,851,461,946"
1167,"Oct 07, 2016",612.61,617.91,611.82,617.12,"64,071,400","9,818,599,994"
1168,"Oct 06, 2016",612.47,613.82,611.47,613.02,"56,812,100","9,752,315,689"
1169,"Oct 05, 2016",610.22,613.81,609.62,612.51,"68,077,504","9,743,018,924"
1170,"Oct 04, 2016",612.05,612.05,609.48,610.2,"49,801,600","9,705,099,355"
1171,"Oct 03, 2016",610.97,612.57,610.46,612.13,"46,798,300","9,734,618,878"
1172,"Oct 02, 2016",613.95,614.01,609.68,610.89,"39,249,800","9,713,776,587"
1173,"Oct 01, 2016",609.93,615.24,609.93,613.98,"56,357,000","9,761,887,632"
1174,"Sep 30, 2016",605.72,609.73,604.14,609.73,"56,122,400","9,693,198,750"
1175,"Sep 29, 2016",605.02,606.82,604.85,605.69,"55,658,600","9,627,902,106"
1176,"Sep 28, 2016",606.24,606.59,604.61,604.73,"48,722,600","9,611,532,319"
1177,"Sep 27, 2016",608.02,608.25,604.11,606.17,"49,422,400","9,633,311,305"
1178,"Sep 26, 2016",600.81,608.14,600.35,608.04,"59,153,800","9,661,922,446"
1179,"Sep 25, 2016",602.75,603.38,599.71,600.83,"33,977,800","9,546,132,575"
1180,"Sep 24, 2016",602.96,604.58,602.04,602.63,"35,359,500","9,573,385,118"
1181,"Sep 23, 2016",596.2,603.21,595.79,602.84,"51,067,000","9,575,631,549"
1182,"Sep 22, 2016",597.28,598.49,596.21,596.3,"67,085,300","9,470,698,215"
1183,"Sep 21, 2016",603.59,603.59,595.88,597.15,"82,776,200","9,483,211,005"
1184,"Sep 20, 2016",609.25,609.53,607.94,608.31,"72,710,896","9,659,269,452"
1185,"Sep 19, 2016",609.87,610.93,608.27,609.23,"54,796,400","9,672,709,264"
1186,"Sep 18, 2016",606.28,610.16,605.86,609.87,"48,679,400","9,682,008,337"
1187,"Sep 17, 2016",607.22,607.86,605.19,605.98,"37,140,300","9,619,198,525"
1188,"Sep 16, 2016",607.25,609.26,606.73,606.97,"64,963,400","9,633,710,359"
1189,"Sep 15, 2016",610.59,611.09,607.16,607.16,"59,464,600","9,635,571,708"
1190,"Sep 14, 2016",608.84,611.95,608.41,610.68,"47,877,700","9,690,463,177"
1191,"Sep 13, 2016",608.03,611.19,606.92,609.24,"86,920,600","9,666,424,848"
1192,"Sep 12, 2016",607.01,608.46,605.41,608.24,"72,812,304","9,649,385,919"
1193,"Sep 11, 2016",623.42,628.82,600.51,606.72,"73,610,800","9,624,021,892"
1194,"Sep 10, 2016",622.93,625.09,622.4,623.51,"45,016,800","9,889,124,590"
1195,"Sep 09, 2016",626.35,626.83,620.26,622.86,"64,550,200","9,877,681,032"
1196,"Sep 08, 2016",614.64,628.77,613.84,626.32,"86,713,000","9,931,412,644"
1197,"Sep 07, 2016",610.57,614.54,608.51,614.54,"75,032,400","9,743,676,240"
1198,"Sep 06, 2016",606.51,610.83,605.09,610.44,"78,529,104","9,677,437,248"
1199,"Sep 05, 2016",608.99,609.05,602.24,606.59,"82,446,800","9,615,468,145"
1200,"Sep 04, 2016",598.59,611.84,596.85,608.63,"97,942,896","9,646,846,465"
1201,"Sep 03, 2016",575.55,599.5,574.06,598.21,"159,014,000","9,480,380,026"
1202,"Sep 02, 2016",572.41,575.64,570.81,575.54,"79,910,800","9,120,159,589"
1203,"Sep 01, 2016",575.55,576.31,571.81,572.3,"76,923,400","9,067,854,884"
1204,"Aug 31, 2016",577.59,577.86,573.64,575.47,"75,840,896","9,117,106,217"
1205,"Aug 30, 2016",574.11,578.36,574.11,577.5,"70,342,400","9,148,340,524"
1206,"Aug 29, 2016",574.07,576.28,573.47,574.11,"110,398,000","9,093,420,855"
1207,"Aug 28, 2016",569.83,574.04,569.74,573.91,"86,301,600","9,089,312,935"
1208,"Aug 27, 2016",579.45,579.84,568.63,569.95,"59,698,300","9,025,464,112"
1209,"Aug 26, 2016",577.75,580.62,576.86,579.65,"48,856,800","9,178,145,243"
1210,"Aug 25, 2016",580.18,580.45,575.17,577.76,"136,130,000","9,147,297,036"
1211,"Aug 24, 2016",583.41,583.59,579.85,580.18,"56,328,200","9,184,728,961"
1212,"Aug 23, 2016",586.77,589.47,581.63,583.41,"85,349,200","9,234,845,697"
1213,"Aug 22, 2016",581.31,588.45,580.59,586.75,"72,844,000","9,286,647,694"
1214,"Aug 21, 2016",581.94,584.16,580.22,581.31,"38,299,400","9,199,366,517"
1215,"Aug 20, 2016",576.08,582.82,575.46,581.7,"45,301,400","9,204,384,754"
1216,"Aug 19, 2016",574.34,578.24,574.18,575.63,"50,631,600","9,107,313,927"
1217,"Aug 18, 2016",573.71,577.79,573.43,574.32,"59,896,600","9,085,487,925"
1218,"Aug 17, 2016",577.76,580.89,571.43,573.22,"54,443,000","9,066,995,409"
1219,"Aug 16, 2016",567.24,581.74,566.72,577.44,"58,405,200","9,132,941,526"
1220,"Aug 15, 2016",570.49,573.58,563.24,567.24,"57,262,300","8,970,719,083"
1221,"Aug 14, 2016",585.59,585.67,564.78,570.47,"60,851,100","9,020,848,475"
1222,"Aug 13, 2016",587.36,589.77,584.98,585.59,"43,563,000","9,258,715,472"
1223,"Aug 12, 2016",588.8,589.91,583.81,587.56,"69,218,000","9,288,722,581"
1224,"Aug 11, 2016",592.12,597.54,589.12,589.12,"74,514,400","9,312,340,020"
1225,"Aug 10, 2016",587.65,599.98,586.37,592.1,"102,905,000","9,358,441,335"
1226,"Aug 09, 2016",591.04,591.09,584.79,587.8,"92,228,096","9,289,374,235"
1227,"Aug 08, 2016",592.74,592.99,588.05,591.05,"61,194,100","9,339,910,963"
1228,"Aug 07, 2016",587.77,597.51,586.82,592.69,"82,398,400","9,364,710,627"
1229,"Aug 06, 2016",575.03,588.4,569.47,587.78,"80,797,296","9,286,055,404"
1230,"Aug 05, 2016",578.28,578.28,569.98,575.04,"66,127,900","9,083,715,053"
1231,"Aug 04, 2016",566.33,579.5,565.78,578.29,"125,292,000","9,133,817,995"
1232,"Aug 03, 2016",548.66,573.36,541.55,566.35,"207,982,000","8,944,279,139"
1233,"Aug 02, 2016",606.4,612.85,531.33,547.47,"330,932,992","8,644,864,335"
1234,"Aug 01, 2016",624.6,626.12,605.88,606.27,"121,887,000","9,572,348,580"
1235,"Jul 31, 2016",655.1,655.28,624.36,624.68,"110,818,000","9,861,866,433"
1236,"Jul 30, 2016",657.01,658.22,654.21,655.05,"38,456,100","10,340,045,284"
1237,"Jul 29, 2016",655.11,657.8,654.79,656.99,"60,703,500","10,369,809,306"
1238,"Jul 28, 2016",654.49,657.59,654.49,655.03,"86,428,400","10,337,749,269"
1239,"Jul 27, 2016",651.63,657.46,648.45,654.35,"147,460,992","10,325,917,979"
1240,"Jul 26, 2016",654.23,656.22,645.88,651.78,"225,135,008","10,284,392,843"
1241,"Jul 25, 2016",661.26,661.83,653.4,654.1,"78,176,496","10,319,876,749"
1242,"Jul 24, 2016",655.41,663.11,652.79,661.28,"118,184,000","10,432,244,355"
1243,"Jul 23, 2016",650.73,656.37,648.52,655.56,"69,532,200","10,340,881,944"
1244,"Jul 22, 2016",664.92,666.58,646.72,650.62,"134,169,000","10,261,989,674"
1245,"Jul 21, 2016",665.23,666.22,660.41,665.01,"60,491,800","10,487,976,073"
1246,"Jul 20, 2016",672.81,672.93,663.36,665.68,"94,636,400","10,497,527,596"
1247,"Jul 19, 2016",672.74,673.28,667.63,672.86,"61,203,300","10,609,525,767"
1248,"Jul 18, 2016",679.81,681.55,668.63,673.11,"69,465,000","10,612,299,585"
1249,"Jul 17, 2016",661.99,682.36,661.99,679.46,"74,407,904","10,711,263,460"
1250,"Jul 16, 2016",663.78,666.46,659.33,660.77,"50,330,200","10,415,413,843"
1251,"Jul 15, 2016",659.17,667.08,659.04,663.26,"81,673,104","10,453,381,650"
1252,"Jul 14, 2016",652.92,662.9,652.92,658.08,"98,511,400","10,370,714,378"
1253,"Jul 13, 2016",664.8,668.7,654.47,654.47,"131,449,000","10,312,716,681"
1254,"Jul 12, 2016",648.28,675.26,646.78,664.55,"138,172,992","10,470,577,835"
1255,"Jul 11, 2016",648.48,659.63,644.98,647.66,"107,910,000","10,203,318,330"
1256,"Jul 10, 2016",650.6,652.29,641.26,649.36,"102,532,000","10,229,001,841"
1257,"Jul 09, 2016",666.38,666.38,633.4,650.96,"180,536,000","10,252,979,330"
1258,"Jul 08, 2016",640.69,666.71,636.47,666.52,"141,970,000","10,496,037,616"
1259,"Jul 07, 2016",678.09,682.43,611.83,640.56,"258,091,008","10,084,880,016"
1260,"Jul 06, 2016",670.42,681.9,670.42,677.33,"134,960,992","10,661,460,872"
1261,"Jul 05, 2016",683.21,683.49,665.07,670.63,"130,476,000","10,553,590,036"
1262,"Jul 04, 2016",658.8,683.66,650.51,683.66,"92,008,400","10,756,225,162"
1263,"Jul 03, 2016",704.97,704.97,649.01,658.66,"129,512,000","10,360,455,388"
1264,"Jul 02, 2016",676.73,703.7,676.4,703.7,"112,354,000","11,066,171,356"
1265,"Jul 01, 2016",672.52,686.15,669.59,676.3,"134,431,008","10,632,674,990"
1266,"Jun 30, 2016",640.59,675.4,636.61,673.34,"138,980,000","10,583,527,799"
1267,"Jun 29, 2016",644.12,644.68,628.28,639.89,"142,456,000","10,055,423,427"
1268,"Jun 28, 2016",658.1,659.25,637.77,647.0,"138,384,992","10,164,806,261"
1269,"Jun 27, 2016",629.35,655.28,620.52,655.28,"122,134,000","10,292,371,661"
1270,"Jun 26, 2016",665.93,665.98,616.93,629.37,"109,225,000","9,883,123,077"
1271,"Jun 25, 2016",665.28,691.73,646.56,665.12,"126,656,000","10,442,165,051"
1272,"Jun 24, 2016",625.58,681.73,625.27,665.3,"224,316,992","10,442,233,719"
1273,"Jun 23, 2016",597.44,629.33,558.14,623.98,"253,462,000","9,791,649,877"
1274,"Jun 22, 2016",665.91,678.67,587.48,596.12,"266,392,992","9,352,374,507"
1275,"Jun 21, 2016",735.88,735.88,639.07,666.65,"309,944,000","10,456,853,278"
1276,"Jun 20, 2016",763.93,764.08,732.73,737.23,"174,511,008","11,561,085,979"
1277,"Jun 19, 2016",756.69,766.62,745.63,763.78,"136,184,992","11,974,386,667"
1278,"Jun 18, 2016",748.76,777.99,733.93,756.23,"252,718,000","11,852,610,450"
1279,"Jun 17, 2016",768.49,775.36,716.56,748.91,"363,320,992","11,734,973,407"
1280,"Jun 16, 2016",696.52,773.72,696.52,766.31,"271,633,984","12,004,751,236"
1281,"Jun 15, 2016",685.68,696.3,672.56,694.47,"99,223,800","10,876,756,116"
1282,"Jun 14, 2016",704.5,704.5,662.8,685.56,"186,694,000","10,734,585,656"
1283,"Jun 13, 2016",671.65,716.0,664.49,704.38,"243,295,008","11,026,918,233"
1284,"Jun 12, 2016",609.68,684.84,607.04,672.78,"277,084,992","10,529,624,647"
1285,"Jun 11, 2016",578.67,607.12,578.67,606.73,"82,357,000","9,493,578,714"
1286,"Jun 10, 2016",575.84,579.13,573.33,577.47,"66,991,900","9,033,522,014"
1287,"Jun 09, 2016",582.2,582.2,570.95,574.63,"71,301,000","8,987,040,811"
1288,"Jun 08, 2016",577.17,582.84,573.13,581.65,"80,265,800","9,094,354,021"
1289,"Jun 07, 2016",585.45,590.26,567.51,576.6,"107,770,000","9,013,335,474"
1290,"Jun 06, 2016",574.6,586.47,574.6,585.54,"72,138,896","9,151,021,089"
1291,"Jun 05, 2016",573.31,582.81,569.18,574.98,"68,874,096","8,983,555,643"
1292,"Jun 04, 2016",569.71,590.13,564.24,572.73,"94,925,296","8,945,981,422"
1293,"Jun 03, 2016",537.68,574.64,536.92,569.19,"122,020,000","8,889,102,698"
1294,"Jun 02, 2016",536.52,540.35,533.08,537.97,"60,378,200","8,399,598,923"
1295,"Jun 01, 2016",531.11,543.08,525.64,536.92,"86,061,800","8,381,321,200"
1296,"May 31, 2016",534.19,546.62,520.66,531.39,"138,450,000","8,293,035,755"
1297,"May 30, 2016",528.47,544.35,522.96,533.86,"87,958,704","8,330,000,111"
1298,"May 29, 2016",527.48,553.96,512.18,526.23,"148,736,992","8,209,050,618"
1299,"May 28, 2016",473.03,533.47,472.7,530.04,"181,199,008","8,266,477,338"
1300,"May 27, 2016",453.52,478.15,453.52,473.46,"164,780,992","7,382,558,440"
1301,"May 26, 2016",449.67,453.64,447.9,453.38,"65,203,800","7,067,871,184"
1302,"May 25, 2016",446.06,450.3,446.06,449.6,"65,231,000","7,007,360,094"
1303,"May 24, 2016",444.29,447.1,443.93,445.98,"65,783,100","6,949,432,035"
1304,"May 23, 2016",439.35,444.35,438.82,444.15,"50,582,500","6,919,346,395"
1305,"May 22, 2016",443.22,443.43,439.04,439.32,"39,657,600","6,842,082,300"
1306,"May 21, 2016",442.97,443.78,441.71,443.19,"42,762,300","6,900,237,725"
1307,"May 20, 2016",437.79,444.05,437.39,442.68,"81,987,904","6,890,716,750"
1308,"May 19, 2016",454.52,454.63,438.71,438.71,"96,027,400","6,827,425,412"
1309,"May 18, 2016",453.69,456.0,453.3,454.62,"86,850,096","7,073,564,772"
1310,"May 17, 2016",454.01,455.07,453.61,453.78,"64,100,300","7,058,821,457"
1311,"May 16, 2016",457.59,458.2,452.95,454.16,"59,171,500","7,063,120,268"
1312,"May 15, 2016",455.76,458.69,455.46,457.57,"28,514,000","7,114,461,730"
1313,"May 14, 2016",455.82,456.84,454.79,455.67,"37,209,000","7,083,394,303"
1314,"May 13, 2016",454.85,457.05,453.45,455.67,"60,845,000","7,081,726,955"
1315,"May 12, 2016",452.45,454.95,449.25,454.77,"59,849,300","7,065,960,832"
1316,"May 11, 2016",450.86,454.58,450.86,452.73,"50,605,200","7,032,699,388"
1317,"May 10, 2016",460.52,461.93,448.95,450.89,"58,956,100","7,002,714,977"
1318,"May 09, 2016",458.21,462.48,456.53,460.48,"55,493,100","7,149,827,444"
1319,"May 08, 2016",458.43,459.42,455.98,458.55,"40,315,000","7,117,822,794"
1320,"May 07, 2016",459.64,460.67,457.32,458.54,"38,364,500","7,115,722,136"
1321,"May 06, 2016",447.94,461.38,447.07,459.6,"72,796,800","7,130,556,704"
1322,"May 05, 2016",446.71,448.51,445.88,447.98,"50,440,800","6,948,331,748"
1323,"May 04, 2016",450.18,450.38,445.63,446.72,"50,407,300","6,927,161,701"
1324,"May 03, 2016",444.73,451.1,442.62,450.3,"59,366,400","6,980,826,502"
1325,"May 02, 2016",451.93,452.45,441.78,444.67,"92,127,000","6,891,791,430"
1326,"May 01, 2016",448.48,452.48,447.93,451.88,"40,660,100","7,001,712,750"
1327,"Apr 30, 2016",455.18,455.59,447.7,448.32,"69,322,600","6,944,860,514"
1328,"Apr 29, 2016",449.41,455.38,446.02,455.1,"49,258,500","7,048,201,013"
1329,"Apr 28, 2016",445.04,449.55,436.65,449.01,"74,064,704","6,952,183,242"
1330,"Apr 27, 2016",466.26,467.08,444.13,444.69,"93,564,896","6,883,732,526"
1331,"Apr 26, 2016",461.65,467.96,461.62,466.09,"78,971,904","7,213,507,974"
1332,"Apr 25, 2016",459.12,466.62,453.59,461.43,"87,091,800","7,139,621,427"
1333,"Apr 24, 2016",450.56,460.15,448.93,458.55,"68,198,400","7,093,731,211"
1334,"Apr 23, 2016",445.86,450.28,444.33,450.28,"50,485,400","6,964,275,296"
1335,"Apr 22, 2016",449.69,449.81,444.15,445.74,"58,804,400","6,892,364,370"
1336,"Apr 21, 2016",441.42,450.55,440.95,449.42,"68,204,704","6,947,795,903"
1337,"Apr 20, 2016",435.32,443.05,434.41,441.39,"72,890,096","6,821,898,724"
1338,"Apr 19, 2016",428.7,436.02,428.1,435.51,"52,810,500","6,729,223,763"
1339,"Apr 18, 2016",427.61,429.27,427.09,428.59,"55,670,900","6,620,723,761"
1340,"Apr 17, 2016",430.64,431.37,426.08,427.4,"52,125,900","6,600,878,376"
1341,"Apr 16, 2016",429.58,432.63,428.98,430.57,"39,392,800","6,648,182,380"
1342,"Apr 15, 2016",424.43,429.93,424.43,429.71,"54,801,500","6,633,436,610"
1343,"Apr 14, 2016",423.93,425.37,423.01,424.28,"45,281,000","6,548,113,819"
1344,"Apr 13, 2016",425.63,426.66,422.92,423.73,"69,060,400","6,537,929,600"
1345,"Apr 12, 2016",422.84,427.28,422.84,425.19,"70,728,800","6,558,651,418"
1346,"Apr 11, 2016",421.87,422.74,420.53,422.48,"50,747,500","6,515,321,585"
1347,"Apr 10, 2016",419.59,422.43,419.26,421.56,"73,478,600","6,499,536,744"
1348,"Apr 09, 2016",420.81,420.89,416.52,419.41,"49,792,700","6,464,539,022"
1349,"Apr 08, 2016",422.91,425.36,419.64,420.35,"63,454,700","6,477,294,354"
1350,"Apr 07, 2016",423.62,423.66,420.52,422.74,"57,858,600","6,512,693,215"
1351,"Apr 06, 2016",424.28,424.53,422.73,423.41,"59,091,000","6,521,491,709"
1352,"Apr 05, 2016",421.02,424.26,420.61,424.03,"60,718,000","6,529,351,750"
1353,"Apr 04, 2016",421.3,422.34,419.6,421.44,"50,634,300","6,487,898,586"
1354,"Apr 03, 2016",421.17,421.58,419.7,420.9,"38,053,700","6,477,828,309"
1355,"Apr 02, 2016",418.42,422.08,418.42,420.87,"45,681,200","6,475,857,111"
1356,"Apr 01, 2016",416.76,418.17,415.83,417.96,"51,235,700","6,429,593,619"
1357,"Mar 31, 2016",415.26,418.37,415.26,416.73,"60,215,200","6,409,062,819"
1358,"Mar 30, 2016",416.83,416.83,412.5,414.82,"66,034,100","6,378,356,002"
1359,"Mar 29, 2016",424.3,426.2,412.68,416.52,"75,411,504","6,402,954,687"
1360,"Mar 28, 2016",426.55,426.86,423.29,424.23,"68,522,800","6,519,889,575"
1361,"Mar 27, 2016",418.14,428.8,417.71,426.77,"71,229,400","6,557,030,843"
1362,"Mar 26, 2016",417.36,418.99,416.26,417.95,"44,650,400","6,420,042,696"
1363,"Mar 25, 2016",416.51,418.08,415.56,417.18,"52,560,000","6,406,608,048"
1364,"Mar 24, 2016",418.42,418.68,415.49,416.39,"68,346,704","6,393,094,869"
1365,"Mar 23, 2016",418.16,419.27,417.36,418.04,"61,444,200","6,416,845,742"
1366,"Mar 22, 2016",413.13,418.38,412.53,418.09,"66,813,300","6,416,025,151"
1367,"Mar 21, 2016",413.42,413.42,410.38,413.31,"61,655,400","6,341,110,984"
1368,"Mar 20, 2016",410.4,414.63,410.4,413.76,"45,947,900","6,346,546,570"
1369,"Mar 19, 2016",409.27,410.98,407.23,410.44,"58,423,000","6,294,271,612"
1370,"Mar 18, 2016",420.55,420.55,406.14,409.55,"104,940,000","6,279,128,504"
1371,"Mar 17, 2016",417.89,421.0,417.89,420.62,"83,528,600","6,447,467,967"
1372,"Mar 16, 2016",416.89,417.69,415.91,417.01,"65,185,800","6,390,672,724"
1373,"Mar 15, 2016",416.39,418.13,414.98,416.83,"66,781,700","6,386,304,534"
1374,"Mar 14, 2016",414.2,416.68,414.2,416.44,"95,259,400","6,378,632,901"
1375,"Mar 13, 2016",411.65,416.6,411.64,414.07,"74,322,800","6,340,701,565"
1376,"Mar 12, 2016",421.61,421.8,410.09,411.62,"92,712,896","6,301,963,440"
1377,"Mar 11, 2016",417.24,423.93,417.01,421.69,"73,969,696","6,454,555,816"
1378,"Mar 10, 2016",414.74,417.51,413.25,417.13,"81,022,896","6,383,105,414"
1379,"Mar 09, 2016",413.89,416.03,411.61,414.86,"70,012,304","6,346,735,710"
1380,"Mar 08, 2016",414.46,416.24,411.09,413.97,"70,311,696","6,331,422,309"
1381,"Mar 07, 2016",407.76,415.92,406.31,414.32,"85,762,400","6,335,164,892"
1382,"Mar 06, 2016",400.52,411.91,395.78,407.71,"91,212,496","6,232,667,872"
1383,"Mar 05, 2016",410.78,411.26,394.04,400.57,"135,384,992","6,122,091,567"
1384,"Mar 04, 2016",421.84,425.18,410.94,410.94,"90,856,096","6,279,024,638"
1385,"Mar 03, 2016",423.91,425.37,419.41,421.65,"100,484,000","6,441,066,887"
1386,"Mar 02, 2016",435.13,435.92,423.99,423.99,"74,955,296","6,475,329,604"
1387,"Mar 01, 2016",437.92,439.65,432.32,435.12,"74,895,800","6,643,686,404"
1388,"Feb 29, 2016",433.44,441.51,431.69,437.7,"60,694,700","6,681,444,705"
1389,"Feb 28, 2016",432.57,435.68,423.82,433.5,"53,033,400","6,615,986,322"
1390,"Feb 27, 2016",432.84,434.23,428.1,432.52,"41,893,600","6,599,515,471"
1391,"Feb 26, 2016",424.63,432.15,421.62,432.15,"61,486,000","6,592,327,507"
1392,"Feb 25, 2016",425.04,427.72,420.42,424.54,"70,798,000","6,474,784,226"
1393,"Feb 24, 2016",420.96,425.55,413.91,424.95,"67,743,696","6,479,395,124"
1394,"Feb 23, 2016",438.26,439.86,417.82,420.74,"85,244,896","6,413,836,323"
1395,"Feb 22, 2016",438.99,439.05,432.92,437.75,"85,385,200","6,671,673,493"
1396,"Feb 21, 2016",437.77,448.05,429.08,438.8,"89,820,704","6,686,294,225"
1397,"Feb 20, 2016",421.6,441.98,421.6,437.16,"93,992,096","6,659,985,887"
1398,"Feb 19, 2016",422.73,423.1,417.6,420.79,"55,711,300","6,408,881,658"
1399,"Feb 18, 2016",416.57,426.0,415.64,422.37,"76,752,600","6,431,547,586"
1400,"Feb 17, 2016",407.66,421.17,406.78,416.32,"83,193,600","6,337,628,174"
1401,"Feb 16, 2016",401.43,408.95,401.43,407.49,"73,093,104","6,201,590,434"
1402,"Feb 15, 2016",407.57,410.38,397.75,400.18,"74,070,496","6,089,064,891"
1403,"Feb 14, 2016",392.93,407.23,392.93,407.23,"74,469,800","6,194,711,495"
1404,"Feb 13, 2016",384.64,391.86,384.64,391.86,"61,911,700","5,959,279,526"
1405,"Feb 12, 2016",379.69,384.95,379.6,384.26,"67,042,800","5,842,238,586"
1406,"Feb 11, 2016",382.11,383.13,376.4,379.65,"74,375,600","5,770,550,973"
1407,"Feb 10, 2016",376.15,385.48,375.78,381.65,"85,130,896","5,799,042,060"
1408,"Feb 09, 2016",373.42,377.25,372.9,376.03,"55,318,500","5,712,106,127"
1409,"Feb 08, 2016",376.76,379.88,373.33,373.45,"47,671,100","5,671,240,831"
1410,"Feb 07, 2016",376.51,380.87,374.9,376.62,"37,076,300","5,718,023,735"
1411,"Feb 06, 2016",386.59,386.63,372.39,376.52,"49,249,300","5,714,879,155"
1412,"Feb 05, 2016",388.9,391.09,385.57,386.55,"43,825,000","5,865,136,968"
1413,"Feb 04, 2016",370.17,391.61,369.99,389.59,"69,285,504","5,909,517,630"
1414,"Feb 03, 2016",374.65,374.95,368.05,369.95,"45,933,400","5,609,971,377"
1415,"Feb 02, 2016",372.92,375.88,372.92,374.45,"40,378,700","5,676,528,707"
1416,"Feb 01, 2016",369.35,378.07,367.96,373.06,"51,656,700","5,653,747,618"
1417,"Jan 31, 2016",378.29,380.35,367.83,368.77,"37,894,300","5,587,253,351"
1418,"Jan 30, 2016",378.86,380.92,376.49,378.26,"30,284,400","5,729,296,096"
1419,"Jan 29, 2016",380.11,384.38,365.45,379.47,"86,125,296","5,745,985,821"
1420,"Jan 28, 2016",395.15,395.5,379.73,380.29,"59,247,900","5,756,710,303"
1421,"Jan 27, 2016",392.44,396.84,391.78,394.97,"47,424,400","5,977,545,745"
1422,"Jan 26, 2016",392.0,397.77,390.58,392.15,"58,147,000","5,933,372,928"
1423,"Jan 25, 2016",402.32,402.32,388.55,391.73,"59,062,400","5,925,345,408"
1424,"Jan 24, 2016",388.1,405.48,387.51,402.97,"54,824,800","6,093,787,908"
1425,"Jan 23, 2016",382.43,394.54,381.98,387.49,"56,247,400","5,858,059,876"
1426,"Jan 22, 2016",409.75,410.41,375.28,382.49,"91,546,600","5,780,764,155"
1427,"Jan 21, 2016",419.63,422.88,406.3,410.26,"68,338,000","6,198,658,815"
1428,"Jan 20, 2016",379.74,425.27,376.6,420.23,"121,720,000","6,347,836,794"
1429,"Jan 19, 2016",387.03,387.73,378.97,380.15,"46,819,800","5,740,934,168"
1430,"Jan 18, 2016",381.73,388.1,376.67,387.17,"54,403,900","5,845,656,048"
1431,"Jan 17, 2016",387.15,390.96,380.09,382.3,"45,319,600","5,770,478,451"
1432,"Jan 16, 2016",365.07,390.56,354.91,387.54,"120,352,000","5,848,063,566"
1433,"Jan 15, 2016",430.26,430.26,364.33,364.33,"153,351,008","5,496,598,039"
1434,"Jan 14, 2016",432.29,433.32,427.85,430.31,"43,945,500","6,490,638,885"
1435,"Jan 13, 2016",434.67,435.19,424.44,432.37,"173,888,000","6,520,360,056"
1436,"Jan 12, 2016",448.18,448.18,435.69,435.69,"115,607,000","6,568,800,100"
1437,"Jan 11, 2016",448.7,450.66,443.86,448.43,"40,450,000","6,758,931,030"
1438,"Jan 10, 2016",448.24,448.31,440.35,447.99,"35,995,900","6,750,440,386"
1439,"Jan 09, 2016",453.38,454.64,446.89,447.61,"32,278,000","6,742,767,343"
1440,"Jan 08, 2016",457.54,462.93,447.94,453.23,"56,993,000","6,825,700,454"
1441,"Jan 07, 2016",430.01,458.77,429.08,458.05,"87,562,200","6,896,279,078"
1442,"Jan 06, 2016",431.86,431.86,426.34,429.11,"34,042,500","6,458,942,098"
1443,"Jan 05, 2016",433.07,434.18,429.68,431.96,"34,522,600","6,500,393,256"
1444,"Jan 04, 2016",430.06,434.52,429.08,433.09,"38,477,500","6,515,713,340"
1445,"Jan 03, 2016",433.58,433.74,424.71,430.01,"39,633,800","6,467,429,942"
1446,"Jan 02, 2016",434.62,436.06,431.87,433.44,"30,096,600","6,517,390,487"
1447,"Jan 01, 2016",430.72,436.25,427.52,434.33,"36,278,900","6,529,299,589"
1448,"Dec 31, 2015",425.88,432.92,418.73,430.57,"45,996,600","6,471,217,491"
1449,"Dec 30, 2015",433.3,434.39,422.08,426.62,"46,889,400","6,410,381,455"
1450,"Dec 29, 2015",422.1,432.98,420.63,432.98,"51,596,500","6,504,194,854"
1451,"Dec 28, 2015",423.34,429.77,418.48,422.28,"49,638,600","6,341,733,237"
1452,"Dec 27, 2015",416.51,424.01,408.88,422.82,"53,591,200","6,348,296,234"
1453,"Dec 26, 2015",455.76,457.49,405.76,417.27,"116,166,000","6,262,844,602"
